11,-2,-1,-12,9,-7,-12,11
-5,-11,-11,-3,-5,-3,-9,-9
-5,-13,-6,-9,-12,0,4,-6
0,-4,1,0,0,-3,-3,3
-12,-12,-11,0,0,-6,-1,-7
-2,1,-5,-11,-8,-5,-11,-3
-8,-8,-6,-3,-4,-10,-5,-13
11,-6,-6,-2,-11,4,-20,12
