-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1293,3,112,4,17,45,4,1213,-1
-1,1,2,1,3,1,0,4,0,-1
-1,77,1,24,3,3,2,0,42,-1
-1,4,3,0,-1,-1,11,3,16,-1
-1,15,2,8,-1,-1,0,1,1,-1
-1,6,3,0,10,0,67,10,27,-1
-1,2,5,1,4,3,2,2,2,-1
-1,1172,2,25,33,2,26,2,1395,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
